,AN_BASE,CD_PROGRAMA,NM_PROGRAMA,CD_ENTIDADE_CAPES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,DT_TITULACAO,DS_PALAVRA_CHAVE,DS_ABSTRACT,DS_KEYWORD,IN_TRABALHO_MESMA_AREA,NM_TP_VINCULO,IN_ORIENT_PARTICIPOU_BANCA,DS_BIBLIOTECA_DEPOSITARIA,ID_TP_EXPECTATIVA_ATUACAO,NM_EXPECTATIVA_ATUACAO,ID_PESSOA_DISCENTE,NM_DISCENTE,DT_MATRICULA,ID_GRAU_ACADEMICO,NM_GRAU_ACADEMICO,NM_ORIENTADOR,DS_CATEGORIA_ORIENTADOR,NM_CATEGORIA_DOCENTE,NM_REGIAO,SG_UF_IES,NM_UF_IES,CD_GRANDE_AREA_CONHECIMENTO,NM_GRANDE_AREA_CONHECIMENTO,CD_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,CD_SUBAREA_CONHECIMENTO,NM_SUBAREA_CONHECIMENTO,CD_ESPECIALIDADE,NM_ESPECIALIDADE,NM_AREA_AVALIACAO,NR_VOLUME,NR_PAGINAS,NM_IDIOMA,DS_RESUMO,DS_URL_TEXTO_COMPLETO,ID_PESSOA_ORIENTADOR,IN_TCC_COM_VINCULO_PRODUCAO,ID_ADD_PRODUCAO_VINCULO_CT
71615,2017,53045009001P3,ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL,51001012.0,UFMS,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,30240743,5026937,A CORRUPÇÃO NO ESTADO BRASILEIRO E SEUS IMPACTOS NO DESENVOLVIMENTO NACIONAL: UM ESTUDO NO PERÍODO COMPREENDIDO ENTRE 2.006 - 2.013,2,DISSERTAÇÃO,83206.0,ADMINISTRAÇÃO PÚBLICA,106520.0,ADMINISTRAÇÃO PÚBLICA,547159.0,ATUAÇÃO DO ESTADO E SUA RELAÇÃO COM O MERCADO E A SOCIEDADE,01JUL2014:00:00:00,,01JUL2014:00:00:00,,10MAR2017:00:00:00,"CORRUPÇÃO, CUSTOS DE TRANSAÇÕES, COMPETITIVIDADE, DESENVOLVIMENTO NACIONAL, DESEMPENHO ECONÔMICO, ESTADO BRASILEIRO, INSTITUIÇÕES, IMPUNIDADE.","THE PRESENT STUDY INVESTIGATED THE PHENOMENON OF CORRUPTION IN THE BRAZILIAN STATE AND ITS IMPACTS ON NATIONAL DEVELOPMENT, BASED ON EMPIRICAL ANALYZES OF ECONOMIC AND FINANCIAL INDICATORS, THE COMPETITIVENESS INDEXES PUBLISHED BY THE WORLD ECONOMIC FORUM AND THE PERCEPTION OF CORRUPTION INDEX PUBLISHED BY THE WORLD ECONOMIC FORUM. TRANSPARENCY INTERNATIONAL. THE PURPOSE OF THIS STUDY WAS TO ANALYZE WHETHER THE PERCEPTION OF CORRUPTION AND THE FRAGILITY OF INSTITUTIONS IN THE CONTEXT OF THE BRAZILIAN STATE ARE RELATED TO THEIR PERFORMANCE IN THE ECONOMIC AND FINANCIAL INDICATORS BETWEEN 2006 AND 2013. AS SPECIFIC OBJECTIVES THIS RESEARCH SOUGHT TO EVALUATE AND DISCUSS THE INDEX OF PERCEPTION OF CORRUPTION, CORRELATING ITS RESULTS WITH ECONOMIC AND FINANCIAL DATA OF BRAZIL, SUCH AS: UNEMPLOYMENT RATE, PER CAPITA GDP AND AVERAGE PER CAPITA HOUSEHOLD INCOME; COMPARING THE CPI RESULT WITH GLOBAL COMPETITIVENESS INDICES THAT MEASURE TRANSACTION COSTS, SUCH AS: PROPERTY RIGHTS, GOVERNMENT REGULATORY BURDEN; EFFICIENCY OF LEGAL AND JUDICIAL SYSTEMS FOR COMPANIES IN THE RESOLUTION OF DISPUTES; INDICATOR THAT MEASURES WHETHER INDIVIDUALS, INSTITUTIONS OR COMPANIES CAN OBTAIN JUSTICE THROUGH THE JUDICIAL SYSTEM AGAINST ARBITRARY GOVERNMENT DECISIONS. IN ORDER TO CONCEIVE THIS STUDY, THE SCIENTIFIC RESEARCH METHOD WAS USED, USING EXPLORATORY RESEARCH, OF A QUALITATIVE NATURE, WITH A PHENOMENOLOGICAL ANALYSIS TECHNIQUE, SUPPORTED BY INFORMATION OBTAINED THROUGH OBSERVATIONS, DOCUMENTARY ANALYZES AND DATABASE SEARCHES. IT IS CONCLUDED THAT BRAZIL STILL FACES GREAT CHALLENGES TO TRANSPOSE HISTORICAL PATTERNS, FROM AN INSTITUTIONAL MATRIX WITH CULTURAL HERITAGES THAT GO BACK TO THE COLONIAL PERIOD, TOLERANT OF CORRUPT PRACTICES. THE RESEARCH RESULTS SHOWED A CONTRADICTION, BASED ON THE CONCEPTS OF THE NEW INSTITUTIONAL ECONOMY (NEI), COMBINED WITH THE FRAGILITY OF BRAZILIAN INSTITUTIONS, COMBINED WITH ITS POOR PERFORMANCE IN THE INDEX OF PERCEIVED CORRUPTION AND UNSATISFACTORY RESULTS IN THE INDICATOR OF COMPETITIVENESS , CERTAINLY THE OUTCOME OF THIS STUDY SHOULD SHOW A FRAMEWORK OF POVERTY AND ECONOMIC FAILURE FOR THE BRAZILIAN STATE. HOWEVER, DESPITE BRAZIL'S PERFORMANCE UNDER 50% OF THE PERCEPTION OF CORRUPTION, ITS PERFORMANCE IN THE ECONOMIC AND FINANCIAL INDICATOR, EVIDENCED A TREND OF NA","CORRUPTION, TRANSACTION COSTS, COMPETITIVENESS, NATIONAL DEVELOPMENT, ECONOMIC PERFORMANCE, BRAZILIAN STATE, INSTITUTIONS, IMPUNITY.",0,NÃO INFORMADO,1,NÃO INFORMADO,0,NÃO INFORMADO,839571.0,ANGELO SILVA DE OLIVEIRA,02JUL2014:00:00:00,30.0,MESTRADO PROFISSIONAL,ALBERTO DE BARROS AGUIRRE,DOCENTE,PERMANENTE,CENTRO-OESTE,MS,MATO GROSSO DO SUL,60000007.0,CIÊNCIAS SOCIAIS APLICADAS,60200006.0,ADMINISTRAÇÃO,60202009.0,ADMINISTRAÇÃO PÚBLICA,,NÃO SE APLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",,0.0,PORTUGUES,"O PRESENTE TRABALHO INVESTIGOU O FENÔMENO DA CORRUPÇÃO NO ESTADO BRASILEIRO E OS SEUS IMPACTOS NO DESENVOLVIMENTO NACIONAL A PARTIR DE ANÁLISES EMPÍRICAS DE INDICADORES ECONÔMICOS E FINANCEIROS, DOS ÍNDICES DE COMPETITIVIDADE, PUBLICADO PELO WORLD ECONOMIC FORUM, E DO ÍNDICE DE PERCEPÇÃO DA CORRUPÇÃO, DIVULGADO PELA TRANSPARENCY INTERNATIONAL. OBJETIVOU-SE ANALISAR SE A PERCEPÇÃO DE CORRUPÇÃO E A FRAGILIDADE DAS INSTITUIÇÕES NO CONTEXTO DO ESTADO BRASILEIRO APRESENTAM RELAÇÃO COM O SEU DESEMPENHO NOS INDICADORES ECONÔMICOS E FINANCEIROS NO PERÍODO COMPREENDIDO ENTRE 2006 E 2013. COMO OBJETIVOS ESPECÍFICOS ESTA PESQUISA BUSCOU AVALIAR E DISCUTIR O ÍNDICE DE PERCEPÇÃO DA CORRUPÇÃO, RELACIONANDO OS SEUS RESULTADOS COM DADOS ECONÔMICOS E FINANCEIROS DO BRASIL, COMO: TAXA DE DESEMPREGO, PIB PER CAPITA E RENDA DOMICILIAR PER CAPITA MÉDIA; COMPARAR O RESULTADO DO IPC COM ÍNDICES DE COMPETITIVIDADE GLOBAL QUE MEDEM OS CUSTOS DE TRANSAÇÕES, TAIS COMO: DIREITOS DE PROPRIEDADE, CARGA DE REGULAMENTAÇÃO GOVERNAMENTAL; EFICIÊNCIA DOS SISTEMAS LEGAIS E JUDICIAIS PARA AS EMPRESAS NA RESOLUÇÃO DE LITÍGIOS; INDICADOR QUE MEDE SE INDIVÍDUOS, INSTITUIÇÕES OU EMPRESAS PODEM OBTER JUSTIÇA ATRAVÉS DO SISTEMA JUDICIAL CONTRA DECISÕES GOVERNAMENTAIS ARBITRÁRIAS. PARA CONCEBER ESTE ESTUDO, UTILIZOU-SE O MÉTODO CIENTÍFICO DE INVESTIGAÇÃO, EMPREGANDO A PESQUISA EXPLORATÓRIA, DE NATUREZA QUALITATIVA, COM TÉCNICA DE ANÁLISE FENOMENOLÓGICA, TENDO COMO SUPORTE INFORMAÇÕES OBTIDAS ATRAVÉS DE OBSERVAÇÕES, ANÁLISES DOCUMENTAIS E VERIFICAÇÕES EM BASES DE DADOS. CONCLUI-SE QUE O BRASIL AINDA VIVE GRANDES DESAFIOS PARA TRANSPOR PADRÕES HISTÓRICOS, DE UMA MATRIZ INSTITUCIONAL COM HERANÇAS CULTURAIS QUE REMONTAM O PERÍODO COLONIAL, TOLERANTE COM PRÁTICAS CORRUPTAS. O RESULTADO DA PESQUISA EVIDENCIOU UMA CONTRADIÇÃO, TOMANDO COMO BASE OS CONCEITOS DA NOVA ECONOMIA INSTITUCIONAL (NEI), ALIADO A FRAGILIDADE DAS INSTITUIÇÕES DO BRASIL, COMBINANDO COM O SEU PÉSSIMO DESEMPENHO NO ÍNDICE DE PERCEPÇÃO DA CORRUPÇÃO E RESULTADOS POUCO SATISFATÓRIOS NO QUESITO INDICADOR DE COMPETITIVIDADE, CERTAMENTE O DESFECHO DESTE ESTUDO DEVERIA EVIDENCIAR UM QUADRO DE POBREZA E FRACASSO ECONÔMICO PARA O ESTADO BRASILEIRO. NO ENTANTO, APESAR DO BRASIL SE MANTER COM PERFORMANCE ABAIXO DE 50% DO ÍNDICE DE PERCEPÇÃO DA CORRUPÇÃO, O SEU DESEMPENHO NO QUESITO INDICADOR ECONÔMICO E FINANCEIRO, EVIDENCIARAM UMA TENDÊNCIA DE DESENVOLVIMENTO NACIONAL E PROSPERIDADE, CONTRARIANDO EM PARTE OS CONCEITOS PROPOSTOS PELA NEI.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=5026937,592094.0,,
71616,2017,53045009001P3,ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL,26001012.0,UFAL,UNIVERSIDADE FEDERAL DE ALAGOAS,30240744,4549757,A EFICIÊNCIA DA INVESTIGAÇÃO NA POLÍCIA FEDERAL: UMA ANÁLISE DA MENSURAÇÃO DOS RESULTADOS DOS INQUÉRITOS POLICIAIS,2,DISSERTAÇÃO,,NÃO INFORMADO,,,,,,,,,13FEB2017:00:00:00,INQUÉRITO POLICIAL;MATERIALIDADE;AUTORIA;EFICIÊNCIA,"THE POLICE INQUIRY, AS A BRAZILIAN METHOD OF CRIMINAL INVESTIGATION, IS SEVERELY CRITICIZED, UNDER THE ALLEGATION THAT THERE IS A LACK OF EFFICIENCY ON POLICE INVESTIGATIONS. THIS PAPER INTENDS TO SUGGEST CRITERIA FOR THE EVALUATION OF THE EFFIENCY ON POLICE INVESTIGATION ON BRAZIL, WHEN IT OCCURS THROUGH A FORMAL POLICE INQUIRY, USING AS STARTING POINT THE REGULATION, BY LAW, ON THE POLICE INQUIRY AND ON CRIMINAL INVESTIGATION. THIS RESEARCH, AS QUANTITATIVE EXPLORATORY STUDY, WAS DONE THROUGH DOCUMENTAL, BIBLIOGRAPHICAL AND SURVEY RESEARCH, USING A QUESTIONNAIRE, SECONDARY DATA, DOCUMENTS AND BIBLIOGRAPHY. AFTER THE DETERMINATION OF THE PARAMETERS USED TO MEASURE THE INVESTIGATIVE EFFICIENCY, THEY WERE APPLIED IN THE FIELD, TO CHECK IF THE AVAILABILITY OF HUMAN AND MATERIAL RESOURCES AFFECTED THE RESULTS ON CRIMINAL INVESTIGATIONS. THE DATA ANALYSIS SHOWED THAT BRAZILIAN FEDERAL POLICE HAS GREAT INVESTIGATIVE EFFICIENCY AND THERE WERE NO OBSERVABLE INFLUENCE OF THE AVAILABLE RESOURCES ON THE INVESTIGATIVE EFFICIENCY. THE PAPER CONCLUDES THAT IT IS NECESSARY TO AGGREGATE MORE FACTORS ON THE ANALYSIS IF ONE INTENDS TO CHECK THE INFLUENCE OF THE RESOURCES, SUGGESTING TIME AND MONETARY COST EXPENDED ON THE INQUIRIES. IT ALSO CONCLUDES THAT IT IS NECESSARY TO INSTITUTE A METHOD OF SELECTING THE INVESTIGATIONS PERFORMED, BECAUSE IT FOUND A HIGH DEGREE OF NON CRIMINAL ACTS UNDER INVESTIGATION.",INVESTIGATION;POLICE INQUIRY;MATERIALITY;PERPETRATOR,1,SERVIDOR PÚBLICO,1,UFAL,5,OUTROS,2027747.0,ANTONIO MIGUEL PEREIRA JUNIOR,02JUL2014:00:00:00,30.0,MESTRADO PROFISSIONAL,LUCIANA PEIXOTO SANTA RITA,DOCENTE,PERMANENTE,NORDESTE,AL,ALAGOAS,60000007.0,CIÊNCIAS SOCIAIS APLICADAS,60200006.0,ADMINISTRAÇÃO,60202009.0,ADMINISTRAÇÃO PÚBLICA,,NÃO SE APLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",1,74.0,PORTUGUES,"O INQUÉRITO POLICIAL COMO MÉTODO DE INVESTIGAÇÃO NO BRASIL SOFRE CRÍTICAS SEVERAS, SEMPRE FUNDADAS NO SENSO COMUM DE QUE FALTA EFICIÊNCIA NA INVESTIGAÇÃO POLICIAL. O OBJETIVO DESTE RELATÓRIO TÉCNICO É APRESENTAR CRITÉRIOS DE AVALIAÇÃO DA EFICIÊNCIA DA INVESTIGAÇÃO POLICIAL NO BRASIL, REALIZADA POR MEIO DO INQUÉRITO POLICIAL, A PARTIR DA LEGISLAÇÃO QUE REGULA A INVESTIGAÇÃO E O INQUÉRITO POLICIAL. A PESQUISA, NA FORMA DE ESTUDO DESCRITIVO, DE NATUREZA QUANTITATIVA FOI REALIZADA ATRAVÉS DE PESQUISA DOCUMENTAL, BIBLIOGRÁFICA E SURVEY, UTILIZANDO COMO MÉTODOS QUESTIONÁRIO, DADOS SECUNDÁRIOS E PESQUISA BIBLIOGRÁFICA E DOCUMENTAL. APÓS O ESTABELECIMENTO DOS PARÂMETROS PARA A AFERIÇÃO DA EFICIÊNCIA, ESTES FORAM APLICADOS NA PRÁTICA, PARA VERIFICAR SE HÁ INFLUÊNCIA DOS RECURSOS DISPONÍVEIS PARA A INVESTIGAÇÃO, HUMANOS E MATERIAIS, NO RESULTADO OBTIDO. VERIFICOU-SE QUE A POLÍCIA FEDERAL TEM ALTA EFICIÊNCIA NAS INVESTIGAÇÕES QUE REALIZA, E NÃO FOI POSSÍVEL OBSERVAR INFLUÊNCIA DOS RECURSOS UTILIZADOS NA EFICIÊNCIA DAS INVESTIGAÇÕES POLICIAIS, QUE É NECESSÁRIO ACRESCENTAR OUTROS PARÂMETROS, COMO TEMPO E CUSTO, SE SE QUISER BUSCAR A INFLUÊNCIA DOS RECURSOS UTILIZADOS E AINDA QUE É NECESSÁRIO ESTABELECER UM PROCESSO DE SELETIVIDADE NOS CASOS INVESTIGADOS, TENDO EM VISTA QUE HÁ UMA INCIDÊNCIA BASTANTE ALTA DE INVESTIGAÇÕES QUE CONCLUEM PELA INEXISTÊNCIA DE CRIME.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=4549757,8847.0,,
71617,2017,53045009001P3,ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL,27001016.0,FUFSE,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,30240745,7060552,A ESTRUTURA ADMINISTRATIVO-OPERACIONAL DE UMA AUDITORIA INTERNA DE INSTITUIÇÃO FEDERAL DE ENSINO: UM ESTUDO DE CASO,2,DISSERTAÇÃO,83206.0,ADMINISTRAÇÃO PÚBLICA,106520.0,ADMINISTRAÇÃO PÚBLICA,,,01JUL2014:00:00:00,,01JUL2014:00:00:00,,13DEC2017:00:00:00,ADMINISTRAÇÃO PÚBLICA;CONTROLE INTERNO;AUDITORIA INTERNA;UNIVERSIDADE FEDERAL DE SERGIPE;INSTITUTOS FEDERAIS DE ENSINO,"THE PRESENT STUDY AIMED AT VERIFY THE CURRENT SITUATION OF THE ADMINISTRATIVE-OPERATIONAL STRUCTURE OF THE INTERNAL AUDIT OF THE FEDERAL UNIVERSITY OF SERGIPE, IN ORDER TO IDENTIFY AREAS FOR IMPROVEMENT IN FAVOR OF A MORE EFFICIENT AND EFFECTIVE PERFORMANCE OF THE DEPARTMENT. IN THE PRESENT STUDY, DOCUMENTARY RESEARCH WAS USED AND THE APPLICATION OF THE PARTICIPANT OBSERVATION TO THE DATA COLLECTION. THE RESULTS SHOWED THAT THERE ARE ASPECTS TO BE IMPROVED IN ALL CATEGORIES OF ANALYSIS USED AND THEY HAVE A DIRECT OR INDIRECT RELATIONSHIP WITH THE ADMINISTRATIVE-OPERATIONAL STRUCTURE OF THE INTERNAL AUDIT, LINKED TO THE INSTITUTION THAT IS THE SUBJECT OF ITS ACTION, IN THIS CASE THE FEDERAL UNIVERSITY OF SERGIPE. IN VIEW OF THE INFORMATION OBTAINED AND WITH THE INTENTION OF IMPROVING THE PERFORMANCE OF THIS DEPARTMENT SO IMPORTANT FOR THE MANAGEMENT AND INSTITUTIONAL CONTROLS OF THE UNIVERSITY, THE STUDY PROPOSED THE CENTRALIZATION OF INTERNAL AUDITS OF FEDERAL EDUCATIONAL INSTITUTIONS INTO A SINGLE DEPARTMENT DIRECTLY LINKED TO THE MINISTRY OF EDUCATION, PRESENTING THE POSITIVE AND NEGATIVE ASPECTS OF SUCH MODIFICATION, AS WELL AS DEMONSTRATING THE IMPORTANCE OF THE DEBATE IN THE SCOPE OF THE FEDERAL UNIVERSITY OF SERGIPE AND OF THE OTHER FEDERAL INSTITUTIONS OF EDUCATION FACING SUCH A CHANGE.",PUBLIC ADMINISTRATION;INTERN CONTROL];INTERNAL AUDIT;FEDERAL UNIVERSITY OF SERGIPE;FEDERAL EDUCATION INSTITUTIONS,1,SERVIDOR PÚBLICO,1,UNIVERSIDADE FEDERAL DE SERGIPE,1,ENSINO E PESQUISA,2194209.0,ARTHUR PAGANI BRANDAO,21MAR2016:00:00:00,30.0,MESTRADO PROFISSIONAL,MARCOS EDUARDO ZAMBANINI,DOCENTE,PERMANENTE,NORDESTE,SE,SERGIPE,60000007.0,CIÊNCIAS SOCIAIS APLICADAS,60200006.0,ADMINISTRAÇÃO,60202009.0,ADMINISTRAÇÃO PÚBLICA,,NÃO SE APLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",1,202.0,PORTUGUES,"O PRESENTE ESTUDO TEVE POR OBJETIVO VERIFICAR A ATUAL SITUAÇÃO DA ESTRUTURA ADMINISTRATIVOOPERACIONAL DA AUDITORIA INTERNA DA UNIVERSIDADE FEDERAL DE SERGIPE, A FIM DE IDENTIFICAR ASPECTOS PASSÍVEIS DE MELHORIA EM PROL DE UMA ATUAÇÃO MAIS EFICIENTE E EFICAZ DO ÓRGÃO. NO PRESENTE TRABALHO FOI UTILIZADA PESQUISA DOCUMENTAL E A APLICAÇÃO DA OBSERVAÇÃO PARTICIPANTE PARA A COLETA DOS DADOS. OS RESULTADOS EVIDENCIARAM QUE EXISTEM ASPECTOS A SEREM APRIMORADOS EM TODAS AS CATEGORIAS DE ANÁLISE UTILIZADAS E OS MESMOS POSSUEM RELAÇÃO, DIRETA OU INDIRETA, COM A ESTRUTURA ADMINISTRATIVO-OPERACIONAL DA AUDITORIA INTERNA, VINCULADA À INSTITUIÇÃO OBJETO DE SUA ATUAÇÃO, NO CASO A UNIVERSIDADE FEDERAL DE SERGIPE. DIANTE DAS INFORMAÇÕES OBTIDAS E COM O INTUITO DE APRIMORAR A ATUAÇÃO DESTE ÓRGÃO TÃO IMPORTANTE PARA A GESTÃO E OS CONTROLES INSTITUCIONAIS DA UNIVERSIDADE, O ESTUDO PROPÔS A CENTRALIZAÇÃO DAS AUDITORIAS INTERNAS DE INSTITUIÇÕES FEDERAIS DE ENSINO EM UM ÚNICO ÓRGÃO DIRETAMENTE VINCULADO AO MINISTÉRIO DA EDUCAÇÃO, APRESENTANDO OS ASPECTOS POSITIVOS E NEGATIVOS DE TAL MODIFICAÇÃO, BEM COMO DEMONSTRANDO A IMPORTÂNCIA DO DEBATE NO ÂMBITO DA UNIVERSIDADE FEDERAL DE SERGIPE E DAS DEMAIS INSTITUIÇÕES FEDERAIS DE ENSINO FRENTE A UMA MUDANÇA DE TAL MONTA.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=7060552,254050.0,,
71618,2017,53045009001P3,ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL,51001012.0,UFMS,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,30240746,6154013,A IMPORTÂNCIA DA ESTRUTURAÇÃO DO CONTROLE INTERNO DO PODER EXECUTIVO COMO INSTRUMENTO DE ACCOUNTABILITY DA ADMINISTRAÇÃO PÚBLICA FEDERAL,2,DISSERTAÇÃO,83206.0,ADMINISTRAÇÃO PÚBLICA,106520.0,ADMINISTRAÇÃO PÚBLICA,546199.0,TRANSFORMAÇÃO E INOVAÇÃO ORGANIZACIONAL,01JUL2014:00:00:00,,01JUL2014:00:00:00,,15DEC2017:00:00:00,"ADMINISTRAÇÃO PÚBLICA, ACCOUNTABILITY, CONTROLE INTERNO, CONTROLADORIA","THIS QUALIFICATION PROJECT HAS THE OBJECTIVE TO EVALUATE THE INTEGRATION BETWEEN THE FOUR MACRO FUNCIONS (AUDIT, OMBUDSMAN, CORRECTION AND PREVENTION) PERFORMED BY TRANSPARENCY MINISTERY AND COMPTROLLER GENERAL OF FEDERATION (CGU) AND ITS REPERCUSSION ON THE INTERNAL CONTROL SYSTEM, TO COMPLY WITH ACCOUNTABILITY IN THE BRAZILIAN PUBLIC MANAGEMENT. THE THEORETICAL FRAMEWORK IS BASED ON PUBLIC ADMINISTRATION CONTROL FUNCTION, ATTRIBUTIONS OF CONTROLLER, WITH EXECUTION OF ITS MACRO FUNCTIONS AND BE ABLE TO FORTIFY THE INTERNAL CONTROL AND ACCORDING TO ACCOUNTABILITY. THE CONCEPTION OF THIS CASE STUDY USED THE SCIENTIFIC METHOD OF DESCRIPTIVE AND EXPLORATORY RESEARCH, WITH DOCUMENTAL AND THEORETICAL SURVEY. AS A RESULT, THE NEED FOR A NORMATIVE FRAMEWORK IN THE CONSTITUTION, WITH ACTIVITIES AND INSTITUTIONS, WAS IDENTIFIED TO SUPPORT AND BE EFFECTIVE THE ACTIVITIES CARRIED OUT BY THE INTERNAL CONTROL","PUBLIC ADMINISTRATION, ACCOUNTABILITY, INTERNAL CONTROL, CONTROLLER.",1,SERVIDOR PÚBLICO,1,REPOSITORIO UFMS: HTTPS://BIBLIOTECA.UFMS.BR/ACERVOS/REPOSITORIO-INSTITUCIONAL/,0,NÃO INFORMADO,2504131.0,JANAINA GONCALVES THEODORO DE FARIA,15MAR2016:00:00:00,30.0,MESTRADO PROFISSIONAL,DARIO DE OLIVEIRA LIMA FILHO,DOCENTE,PERMANENTE,CENTRO-OESTE,MS,MATO GROSSO DO SUL,60000007.0,CIÊNCIAS SOCIAIS APLICADAS,60200006.0,ADMINISTRAÇÃO,60202009.0,ADMINISTRAÇÃO PÚBLICA,,NÃO SE APLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",,0.0,PORTUGUES,"O OBJETIVO DESTE TRABALHO DE CONCLUSÃO FINAL É AVALIAR A NECESSIDADE DA INTEGRAÇÃO ENTRE AS QUATRO MACRO FUNÇÕES (AUDITORIA, OUVIDORIA, CORREIÇÃO E PREVENÇÃO) EXECUTADAS NO MINISTÉRIO DA TRANSPARÊNCIA E CONTROLADORIA-GERAL DA UNIÃO E SUA RESSONÂNCIA NO SISTEMA DE CONTROLE INTERNO, COM O INTUITO DE CONFERIR O ATENDIMENTO DAS PREMISSAS DE ACCOUNTABILITY NA GESTÃO PÚBLICA BRASILEIRA. O APORTE TEÓRICO ENCONTRA-SE FUNDAMENTADO NAS FUNÇÕES DE CONTROLE DA ADMINISTRAÇÃO PÚBLICA, ATRIBUIÇÕES DE CONTROLADORIA PÚBLICA, COM A EXECUÇÃO DE SUAS MACRO FUNÇÕES E A DISCUSSÃO DO FORTALECIMENTO DO CONTROLE INTERNO E ATINGIMENTO DA ACCOUNTABILITY. A CONCEPÇÃO DESTE ESTUDO DE CASO UTILIZOU O MÉTODO CIENTÍFICO DE INVESTIGAÇÃO DESCRITIVA E EXPLORATÓRIA, COM ANÁLISE DOCUMENTAL E LEVANTAMENTO DE ESTUDOS. COMO RESULTADO, IDENTIFICOU-SE A NECESSIDADE DE ESTRUTURA NORMATIVA POR MEIO DA INCLUSÃO DAS ATIVIDADES E INSTITUIÇÕES NA CONSTITUIÇÃO FEDERAL PARA RESPALDAR AS ATIVIDADES EXECUTADAS PELO CONTROLE INTERNO QUE PERMITAM A EFETIVIDADE NA SUA ATUAÇÃO.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=6154013,16732.0,,
